title,author,year,press,price,category
网红经济：移动互联网时代的千亿红利市场,袁国宝，谢利明,2016,企业管理出版社,42.0,经济
让数字说话：审计，就这么简单（团购，请致电400-106-6666转6）,孙含晖（笔名：金十七）  王苏颖  阎歌,2016,机械工业出版社,45.0,经济
危机与复苏,格林斯潘、伯南克、耶伦著.戚克栴译,2019,首都经济贸易大学出版社,56.0,经济
香象渡河：龙头战法逻辑探究与案例分析,彭道富,2019,上海财经大学出版社,98.0,经济
世界贸易战简史（把贸易战说透了！中美贸易战必读，一部严谨又有趣的极简贸易战全史）,赵涛 刘挥,2019,华文出版社,49.8,经济
冲突的战略,（美）托马斯?谢林 著   王水雄  译,2019,华夏出版社,69.0,经济
国富论（上下卷）(权威译本),亚当·斯密,2019,商务印书馆,158.0,经济
简明世界经济史:金钱推动下的人类进程4000年,[日]宫崎正胜著，徐娴扬译,2019,北京时代华文书局,68.0,经济
现代宏观经济学：起源、发展和现状,作者  [英] 布莱恩·斯诺登 / [英] 霍华德·R. 文   译者  佘江涛/魏威,2019,江苏人民出版社,108.0,经济
电工基础,邱勇进,2016,化学工业出版社,48.0,工业技术
图解汽车原理与构造（彩色版）,张金柱 主编,2016,化学工业出版社,69.0,工业技术
化工产品手册·有机化工原料（第六版）,赵晨阳 主编,2016,化学工业出版社,99.0,工业技术
DK木工全书（英国木工字典级教科书）,（英）英国DK出版社 编著，张亦斌 李文一 译,2018,北京科学技术出版社,128.0,工业技术
S7-300/400 PLC应用技术 第4版,廖常初 主编,2016,机械工业出版社,75.0,工业技术
深入浅出西门子Wincc V6(附光盘2张)(第2版),西门子（中国）有限公司自动化与驱动集团,2004,北京航天航空大学出版社,59.0,工业技术
光伏的世界,沃尔夫冈·帕尔茨　著,2015,湖南科技出版社,98.0,工业技术
实验室安全风险控制与管理,陈卫华  主编,2017,化学工业出版社,39.0,工业技术
香缘：天然香料的制作和使用(平),范纬　主编,2013,文物出版社,36.0,工业技术
实验室废物处理处置与管理,马丽萍，曾向东，黄小凤，邓春玲  编著,2020,化学工业出版社,78.0,工业技术
彼得·科恩木工基础（新版）,（美）科恩　著，王来，马菲　译,2018,北京科学技术出版社,59.0,工业技术
光伏发电并网逆变技术,李练兵  著,2016,化学工业出版社,49.0,工业技术
注塑模具设计实用教程(二版),张维合,2011,化学工业出版社,45.0,工业技术
架空输电线路无人机灾情勘测技术及应用,于虹、沈志、马仪、李锐海、梅红伟 等 编,2019,中国电力出版社,56.0,工业技术
新能源汽车结构与原理,瑞佩尔  主编,2019,化学工业出版社,88.0,工业技术
智能变电站继电保护技术问答（第二版）,国家电力调度控制中心 国网浙江省电力有限公司,2018,中国电力出版社,98.0,工业技术
自动化机构设计工程师速成宝典 实战篇,柯武龙,2018,机械工业出版社,98.0,工业技术
从零开始学机械,（日）门田和雄　著,2017,化学工业出版社,29.8,工业技术
服装裁剪入门及板样70例,智海鑫 组织　编写,2016,化学工业出版社,19.9,工业技术
全彩图解电工电路,乔长君，李东升  等编,2019,化学工业出版社,48.0,工业技术
而立 24 （黄金瞳张艺兴首次记录成长点滴。6万字264页图文，随书赠送“小秘书吐槽手册”+超大尺寸海报+随机一套6张季节明信片）（通售版）,张艺兴,2015,北京联合出版公司,56.8,青春文学
人月神话（40周年中文纪念版）,"(美) 布鲁克斯(Brooks, F. P.) 著",2015,清华大学出版社,88.0,计算机/网络
和秋叶一起学Excel,秋叶 黄群金 章慧敏,2020,人民邮电出版社,99.0,计算机/网络
“偷懒”的技术：打造财务Excel达人（有趣、有料，财务总监助你“菜鸟”变“达人”！中国十大优秀CFO向志鹏作序力荐，五位上市公司财务总监、畅销书作者秋叶倾情推荐）,"罗惠民, 钱勇著",2015,机械工业出版社,69.0,计算机/网络
菜鸟的Excel函数修炼手册,郅龙,2019,电子工业出版社,89.0,计算机/网络
Vue.js从入门到项目实战,刘汉伟,2019,清华大学出版社,65.0,计算机/网络
Java从入门到精通（第5版）,明日科技,2019,清华大学出版社,69.8,计算机/网络
Spring源码深度解析 第2版,郝佳,2019,人民邮电出版社,99.0,计算机/网络
剑指Offer：名企面试官精讲典型编程题（第2版）,何海涛　著,2017,电子工业出版社,65.0,计算机/网络
算法图解,【美】巴尔加瓦（Aditya Bhargava）,2017,人民邮电出版社,49.0,计算机/网络
代码整洁之道 程序员的职业素养,[美]罗伯特 C. 马丁（Robert C. Martin）,2016,人民邮电出版社,49.0,计算机/网络
Python核心编程 第3版,[美]卫斯理 春（Wesley Chun）,2016,人民邮电出版社,99.0,计算机/网络
毫无PS痕迹-你的第一本Photoshop书,赵鹏,2015,水利水电出版社,98.0,计算机/网络
你早该这么玩Excel（Wi-Fi版）（畅销50万的《你早该这么玩Excel》升级来袭;轻扫二维码，秘藏高效表单秒达手中;数十万“表”哥“表”姐都在修炼的Excel心法）,伍昊　著,2014,北京联合出版公司,45.0,计算机/网络
深入理解Java虚拟机：JVM高级特性与最佳实践（第3版）,周志明,2019,机械工业出版社,129.0,计算机/网络
跟我一起玩Python编程(共2册):教孩子快速掌握编程技巧,李珊,2019,天津科学技术出版社,88.0,计算机/网络
好PPT坏PPT：锐普的100个PPT秘诀（华为、阿里、上汽通用、国家电网等500强企业御用PPT设计，真正来自于商业实战的专业PPT设计经验，提升你的PPT设计眼界和思维，价值数十万元的案例源文件免费送）,陈魁,2019,水利水电出版社,99.8,计算机/网络
计算广告 互联网商业变现的市场与技术 第2版,刘鹏 王超,2019,人民邮电出版社,89.0,计算机/网络
幕后产品：打造突破式产品思维（全彩）,王诗沐,2019,电子工业出版社,69.0,计算机/网络
Python网络爬虫权威指南 第2版,[美] 瑞安·米切尔（Ryan Mitchell）,2019,人民邮电出版社,79.0,计算机/网络
C程序设计语言（原书第2版·新版）典藏版,"[美]布莱恩·克尼汉(Brian W. Kernighan),丹尼斯·里奇(Dennis",2019,机械工业出版社,69.0,计算机/网络
五运六气推算与应用,阎钧天,2019,中国科学技术出版社,39.8,医学
圆运动的古中医学（重校合订本）,彭子益,2018,山西科学技术出版社,65.0,医学
中草药的美丽传说·读故事知中医丛书,张明、郑心,2018,中国中医药出版社,26.0,医学
中医舌诊临床图解,许家佗  主编,2017,化学工业出版社,59.0,医学
解剖列车——徒手与动作治疗的肌筋膜经线,托马斯·梅尔斯著关玲等译,2016,北京科学技术出版社,208.0,医学
孙思邈医学全书,唐·孙思邈　著,2016,山西科学技术出版社,128.0,医学
陈士铎医学全书,陈世铎,2012,山西科学技术出版社,100.0,医学
急诊内科学（第4版）,张文武 编,2017,人民卫生出版社,169.0,医学
用药传奇——中医不传之秘在于量,王幸福编著,2016,中国科学技术出版社,29.5,医学
注解伤寒论,(汉) 张仲景著,2012,人民卫生出版社,20.0,医学
中医治大病实录,郭博信,2019,山西科学技术出版社,58.0,医学
四圣心源·清代名医黄元御系列,清黄元御（著），孙熙洽（校注）,2019,中国中医药出版社,22.0,医学
中国创伤救治教程（配增值）,姜保国,2018,人民卫生出版社,98.0,医学
桂林古本伤寒杂病论,张仲景,2018,中国中医药出版社,39.0,医学
协和妇科内分泌手册,郁琦 邓姗,2018,人民卫生出版社,39.0,医学
朱良春精方治验实录（增补修订版）,朱建平,2017,中国科学技术出版社,26.5,医学
森田疗法指导-神经症克服法,[日] 高良武久 著，王祖承，陆谢森，陈幼寅 译,2014,上海交通大学出版社,52.0,医学
中国高血压基层管理指南,《中国高血压基层管理指南》修订委员会　编著,2015,人民卫生出版社,15.0,医学
三味中药治大病,刘有缘　编著,2015,山西科学技术出版社,31.0,医学
临床肾脏疾病经典问答800问,陈香美　主编,2015,人民卫生出版社,72.0,医学
你今天真好看,[美]莉兹·克里莫，译者 周高逸，果麦文化,2018,天津人民出版社,49.0,动漫/幽默
一个人住第几年？（高木直子最新绘本）,高木直子,2016,百花洲文艺出版社,30.0,动漫/幽默
疯了！桂宝.23，乐星卷,阿桂,2020,中国友谊出版公司,45.0,动漫/幽默
梦的化石：今敏全短篇,（日）今敏 著，新经典  出品,2018,北京联合出版有限公司,108.0,动漫/幽默
我的错都是大人的错（几米作品 新版）,幾米,2014,现代出版社,33.0,动漫/幽默
长歌行4（夏达人气大作第四弹！持续刷新国漫销量新纪录！当当动漫年度口碑冠军，读者好评NO.1！）,夏达 编,2013,新世纪出版社,18.0,动漫/幽默
镖人9（轰动日本的中国漫画！漫画大师高桥留美子、藤泽亨，知名作家马伯庸，知名动画导演田晓鹏鼎力推荐！信念越强，力量越强）,许先哲,2019,江苏凤凰文艺出版社,42.8,动漫/幽默
漫画科普-比知识有趣的冷知识,锄见,2019,广东旅游出版社,58.0,动漫/幽默
破耳兔：你不完美的样子也很好（2019年度中国动漫金龙奖获奖作品。我们都是不完美的存在，相信我，你不完美的样子也很好。）,麦可洛克，白马时光 出品,2018,百花洲文艺出版社,49.8,动漫/幽默
一个人住第5年,高木直子　著绘，洪命君　译,2015,北京联合出版公司,39.9,动漫/幽默
父与子全集·全彩拼音故事版(郑渊洁推荐版《父与子》！让孩子边读边笑，快速轻松识字，提高表达能力！1-9年级适读）作家榜经典文库,[德] 埃·奥·卜劳恩 绘，作家榜经典 出品，大星文化,2019,浙江文艺出版社,99.0,动漫/幽默
笑林广记（解压治愈神书《笑林广记》，彩色插图典藏版！万名读者爆笑推荐！）作家榜经典文库,游戏主人 著，程世爵 著，作家榜经典 出品，大星文化,2017,浙江文艺出版社,45.0,动漫/幽默
窝在角落好安心系列（全三册套装）,【日】横沟百合 著，日本监修San-X编，米粒、毛德龙 译,2018,接力出版社,111.6,动漫/幽默
一个人住的每一天（高木直子作品，随书赠送高木直子印刷版签名书签）,（日）高木直子,2011,辽宁科学技术出版社,25.0,动漫/幽默
就喜欢你看不惯我又干不掉我的样子1（增订版）,白茶,2019,人民文学出版社,59.0,动漫/幽默
长歌行11,夏达,2016,新世纪出版社,22.8,动漫/幽默
如果历史是一群喵3·秦楚两汉篇,肥志,2019,广东旅游出版社,55.0,动漫/幽默
"回答不了（火箭少女推荐金句！豆瓣年度绘本漫画TOP1,入选知乎年度推荐书单，感动万千读者，年度不可错过的漫画集）",匡扶摇，果麦文化 出品,2018,浙江文艺出版社,59.0,动漫/幽默
镖人8（轰动日本的中国漫画！漫画大师高桥留美子、藤泽亨，知名作家马伯庸，知名动画导演田晓鹏鼎力推荐！信念越强，力量越强）,许先哲,2019,江苏凤凰文艺出版社,42.8,动漫/幽默
斗罗大陆第四部 终极斗罗漫画版6 唐家三少,唐家三少 著，Dr.大吉&Bart.D 绘，中南天使 出品,2019,湖南文艺出版社,29.8,动漫/幽默
爱的五种语言：创造完美的两性沟通,盖瑞·查普曼,2018,江西人民出版社,34.0,两性关系
如何让你爱的人爱上你(奇葩大会 樊登 推荐。你相信吗?你爱的人一定会爱上你!一本神奇之书让你见证奇迹),【美】莉尔 朗兹(Leil Lowndes)  著，毛燕鸿  译 青豆书坊 出品,2011,新世界出版社,38.5,两性关系
爱的五种语言：创造完美的两性沟通(精装),盖瑞·查普曼,2018,江西人民出版社,49.0,两性关系
男人来自火星，女人来自金星（1-4套装）（升级版）[精选套装],[美]约翰?格雷 博士 译者：何兰兰  周建华 白莲 刘增莉 谢珺容,2017,中华工商联合出版社,152.0,两性关系
好的婚姻，要守护财产和爱吴杰臻 六层楼、武志红、侯虹斌、岳屾山推荐！,吴杰臻,2019,北京联合出版有限公司,49.8,两性关系
男人这东西,渡边淳一,2018,青岛出版社,39.0,两性关系
男人来自火星，女人来自金星（升级版）,[美]约翰?格雷 博士  译者：何兰兰  周建华,2015,中华工商联合出版社,42.0,两性关系
爱的修行：滚床单心理学2,肖雪萍 著,2017,贵州人民出版社,45.0,两性关系
幸福的婚姻,[美] 约翰戈特曼（John Gottman） 娜恩西尔弗（Nan Silver）著 湛庐文化 出品,2014,浙江人民出版社,49.9,两性关系
[武志红作品]为何爱会伤人：珍藏版,武志红,2017,北京联合出版公司,45.0,两性关系
婚姻心理学,乐子丫头,2018,江苏科学技术出版社,42.0,两性关系
爱的博弈（婚姻教皇、人际关系大师、著名心理学家约翰?戈特曼经典作品。著名经济学家、北京大学教授汪丁丁鼎力推荐）,John Gottman 著 湛庐文化 出品,2014,浙江人民出版社,49.9,两性关系
用男人的思维和男人谈恋爱,[美]肖恩?T.史密斯,2017,新世界出版社,38.0,两性关系
《你要的是幸福，还是对错》,金韵蓉,2019,中国青年出版社,69.0,两性关系
